pair_id,side,sequence,frame_index,condition,repetition,execution_order,model_forward_ms,peak_allocated_bytes,peak_reserved_bytes,batch_size,dtype,diagnostic_logging,record_call_counts,physical_skip
R3-D12,control,Dancer,88,baseline,3,41,331.66199999686796,142538240,167772160,1,torch.float32,False,False,False
R3-D12,control,Dancer,89,baseline,3,41,336.2769000013941,142538240,167772160,1,torch.float32,False,False,False
R3-D12,control,Dancer,90,baseline,3,41,331.8634999959613,142538240,167772160,1,torch.float32,False,False,False
R3-D12,control,Dancer,91,baseline,3,41,334.29440000327304,142538240,167772160,1,torch.float32,False,False,False
R3-D12,control,Dancer,92,baseline,3,41,356.49360000388697,142538240,167772160,1,torch.float32,False,False,False
R3-D12,control,Dancer,93,baseline,3,41,438.90559999999823,142538240,167772160,1,torch.float32,False,False,False
R3-D12,control,Dancer,94,baseline,3,41,406.061800000316,142538240,167772160,1,torch.float32,False,False,False
R3-D12,control,Dancer,95,baseline,3,41,389.4283000045107,142538240,167772160,1,torch.float32,False,False,False
R3-D12,control,Dancer,71,whole_mrm1_physical_skip,3,42,304.26389999774983,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,72,whole_mrm1_physical_skip,3,42,316.1328999995021,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,73,whole_mrm1_physical_skip,3,42,340.34299999621,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,74,whole_mrm1_physical_skip,3,42,333.34649999596877,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,75,whole_mrm1_physical_skip,3,42,358.4975999983726,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,76,whole_mrm1_physical_skip,3,42,353.23259999859147,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,77,whole_mrm1_physical_skip,3,42,465.7186000040383,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,78,whole_mrm1_physical_skip,3,42,490.19699999917066,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,79,whole_mrm1_physical_skip,3,42,554.910300001211,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,80,whole_mrm1_physical_skip,3,42,502.68099999811966,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,81,whole_mrm1_physical_skip,3,42,424.02539999602595,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,82,whole_mrm1_physical_skip,3,42,405.5607999980566,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,83,whole_mrm1_physical_skip,3,42,335.6855000020005,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,84,whole_mrm1_physical_skip,3,42,300.7794000004651,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,85,whole_mrm1_physical_skip,3,42,282.967600003758,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,86,whole_mrm1_physical_skip,3,42,277.88370000052964,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,87,whole_mrm1_physical_skip,3,42,303.3108999952674,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,88,whole_mrm1_physical_skip,3,42,319.0022999988287,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,89,whole_mrm1_physical_skip,3,42,298.64619999716524,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,90,whole_mrm1_physical_skip,3,42,299.17810000188183,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,91,whole_mrm1_physical_skip,3,42,415.19500000140397,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,92,whole_mrm1_physical_skip,3,42,510.61249999474967,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,93,whole_mrm1_physical_skip,3,42,448.31510000221897,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,94,whole_mrm1_physical_skip,3,42,434.2899000039324,142538240,167772160,1,torch.float32,False,False,True
R3-D12,control,Dancer,95,whole_mrm1_physical_skip,3,42,335.82339999702526,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,36,baseline,1,43,288.9742999977898,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,37,baseline,1,43,332.5092000013683,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,38,baseline,1,43,341.2430000025779,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,39,baseline,1,43,331.73680000618333,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,40,baseline,1,43,327.06940000207396,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,41,baseline,1,43,283.49249999882886,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,42,baseline,1,43,280.7498999973177,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,43,baseline,1,43,309.58429999736836,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,44,baseline,1,43,281.08549999888055,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,45,baseline,1,43,293.01919999852544,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,46,baseline,1,43,278.4038000027067,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,47,baseline,1,43,283.57640000467654,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,48,baseline,1,43,279.1415000028792,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,49,baseline,1,43,270.55269999982556,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,50,baseline,1,43,261.73719999496825,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,51,baseline,1,43,358.1811999974889,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,52,baseline,1,43,372.1533999996609,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,53,baseline,1,43,395.4253999982029,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,54,baseline,1,43,315.6258999952115,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,55,baseline,1,43,273.5344999964582,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,56,baseline,1,43,265.0110000031418,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,57,baseline,1,43,264.2026000030455,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,58,baseline,1,43,258.597700005339,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,59,baseline,1,43,249.28860000363784,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,60,baseline,1,43,410.8025999958045,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,36,whole_mrm1_physical_skip,1,44,291.43479999765987,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,37,whole_mrm1_physical_skip,1,44,299.3066999988514,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,38,whole_mrm1_physical_skip,1,44,276.87149999837857,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,39,whole_mrm1_physical_skip,1,44,302.2255999967456,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,40,whole_mrm1_physical_skip,1,44,292.7364999995916,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,41,whole_mrm1_physical_skip,1,44,270.91179999843007,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,42,whole_mrm1_physical_skip,1,44,289.81329999805894,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,43,whole_mrm1_physical_skip,1,44,272.294200003671,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,44,whole_mrm1_physical_skip,1,44,278.56489999976475,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,45,whole_mrm1_physical_skip,1,44,263.0083000040031,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,46,whole_mrm1_physical_skip,1,44,246.59039999824017,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,47,whole_mrm1_physical_skip,1,44,280.0035999971442,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,48,whole_mrm1_physical_skip,1,44,279.5526999980211,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,49,whole_mrm1_physical_skip,1,44,297.8531999979168,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,50,whole_mrm1_physical_skip,1,44,323.7284999995609,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,51,whole_mrm1_physical_skip,1,44,338.4613999951398,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,52,whole_mrm1_physical_skip,1,44,350.4629000017303,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,53,whole_mrm1_physical_skip,1,44,388.81360000232235,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,54,whole_mrm1_physical_skip,1,44,349.2405999932089,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,55,whole_mrm1_physical_skip,1,44,320.34240000211867,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,56,whole_mrm1_physical_skip,1,44,278.5784999941825,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,57,whole_mrm1_physical_skip,1,44,264.2411999986507,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,58,whole_mrm1_physical_skip,1,44,265.8000000010361,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,59,whole_mrm1_physical_skip,1,44,250.3934999986086,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,60,whole_mrm1_physical_skip,1,44,258.78849999571685,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,36,whole_mrm1_physical_skip,2,45,266.4239999940037,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,37,whole_mrm1_physical_skip,2,45,248.6016999973799,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,38,whole_mrm1_physical_skip,2,45,309.0044000055059,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,39,whole_mrm1_physical_skip,2,45,331.8587000030675,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,40,whole_mrm1_physical_skip,2,45,336.22680000553373,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,41,whole_mrm1_physical_skip,2,45,340.5454999956419,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,42,whole_mrm1_physical_skip,2,45,294.3712999986019,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,43,whole_mrm1_physical_skip,2,45,306.8163000061759,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,44,whole_mrm1_physical_skip,2,45,266.9830000013462,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,45,whole_mrm1_physical_skip,2,45,263.0825000014738,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,46,whole_mrm1_physical_skip,2,45,260.6431000021985,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,47,whole_mrm1_physical_skip,2,45,259.84459999745013,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,48,whole_mrm1_physical_skip,2,45,267.7977999992436,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,49,whole_mrm1_physical_skip,2,45,269.29999999993015,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,50,whole_mrm1_physical_skip,2,45,284.1731999942567,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,51,whole_mrm1_physical_skip,2,45,322.57899999967776,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,52,whole_mrm1_physical_skip,2,45,318.06829999550246,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,53,whole_mrm1_physical_skip,2,45,316.8920000025537,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,54,whole_mrm1_physical_skip,2,45,334.20850000402424,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,55,whole_mrm1_physical_skip,2,45,363.98369999369606,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,56,whole_mrm1_physical_skip,2,45,403.2729000027757,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,57,whole_mrm1_physical_skip,2,45,345.69850000116276,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,58,whole_mrm1_physical_skip,2,45,384.4104000017978,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,59,whole_mrm1_physical_skip,2,45,424.153900006786,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,60,whole_mrm1_physical_skip,2,45,411.4603999987594,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,36,baseline,2,46,425.4352999996627,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,37,baseline,2,46,323.2393999933265,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,38,baseline,2,46,304.5147000011639,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,39,baseline,2,46,262.029799996526,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,40,baseline,2,46,289.7229000009247,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,41,baseline,2,46,272.839400000521,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,42,baseline,2,46,277.3438999938662,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,43,baseline,2,46,295.7563999952981,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,44,baseline,2,46,286.9460000001709,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,45,baseline,2,46,288.19990000192774,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,46,baseline,2,46,321.1083999995026,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,47,baseline,2,46,344.4009000013466,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,48,baseline,2,46,392.7627000011853,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,49,baseline,2,46,391.33740000397665,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,50,baseline,2,46,368.698599995696,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,51,baseline,2,46,328.34030000230996,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,52,baseline,2,46,287.7530999976443,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,53,baseline,2,46,300.74379999859957,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,54,baseline,2,46,332.74789999995846,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,55,baseline,2,46,324.18379999580793,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,56,baseline,2,46,371.6562000045087,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,57,baseline,2,46,332.7161999986856,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,58,baseline,2,46,333.3637000032468,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,59,baseline,2,46,359.3540000001667,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,60,baseline,2,46,318.7534000026062,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,36,baseline,3,47,302.67730000196025,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,37,baseline,3,47,370.9441999963019,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,38,baseline,3,47,383.10529999580467,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,39,baseline,3,47,387.3217000000295,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,40,baseline,3,47,424.393000001146,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,41,baseline,3,47,552.5391999981366,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,42,baseline,3,47,451.0913999984041,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,43,baseline,3,47,395.4217999998946,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,44,baseline,3,47,382.63020000158576,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,45,baseline,3,47,327.1039000028395,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,46,baseline,3,47,328.3808999985922,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,47,baseline,3,47,319.61109999974724,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,48,baseline,3,47,291.35870000027353,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,49,baseline,3,47,281.94600000279024,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,50,baseline,3,47,264.73759999498725,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,51,baseline,3,47,290.26889999659033,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,52,baseline,3,47,312.73930000315886,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,53,baseline,3,47,338.8238999978057,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,54,baseline,3,47,391.2806999942404,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,55,baseline,3,47,515.3931999957422,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,56,baseline,3,47,449.8124999954598,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,57,baseline,3,47,325.03219999489374,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,58,baseline,3,47,284.1259999986505,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,59,baseline,3,47,266.66510000359267,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,60,baseline,3,47,261.6508000064641,142538240,167772160,1,torch.float32,False,False,False
R3-D07,control,David2,36,whole_mrm1_physical_skip,3,48,254.28760000067996,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,37,whole_mrm1_physical_skip,3,48,254.0956000011647,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,38,whole_mrm1_physical_skip,3,48,258.95679999666754,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,39,whole_mrm1_physical_skip,3,48,252.37809999816818,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,40,whole_mrm1_physical_skip,3,48,283.1704999989597,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,41,whole_mrm1_physical_skip,3,48,271.0302999985288,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,42,whole_mrm1_physical_skip,3,48,295.2532999988762,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,43,whole_mrm1_physical_skip,3,48,306.32519999926444,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,44,whole_mrm1_physical_skip,3,48,306.5359000029275,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,45,whole_mrm1_physical_skip,3,48,283.88019999692915,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,46,whole_mrm1_physical_skip,3,48,313.1158999967738,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,47,whole_mrm1_physical_skip,3,48,264.2266999973799,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,48,whole_mrm1_physical_skip,3,48,256.4273000025423,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,49,whole_mrm1_physical_skip,3,48,249.68129999615485,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,50,whole_mrm1_physical_skip,3,48,256.9593000007444,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,51,whole_mrm1_physical_skip,3,48,265.6444999956875,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,52,whole_mrm1_physical_skip,3,48,264.33479999832343,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,53,whole_mrm1_physical_skip,3,48,243.37490000471007,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,54,whole_mrm1_physical_skip,3,48,248.08420000044862,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,55,whole_mrm1_physical_skip,3,48,257.95369999832474,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,56,whole_mrm1_physical_skip,3,48,297.7480000045034,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,57,whole_mrm1_physical_skip,3,48,291.96930000034627,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,58,whole_mrm1_physical_skip,3,48,427.7730000030715,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,59,whole_mrm1_physical_skip,3,48,304.9315999960527,142538240,167772160,1,torch.float32,False,False,True
R3-D07,control,David2,60,whole_mrm1_physical_skip,3,48,280.6726999988314,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,261,baseline,1,49,360.05190000287257,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,262,baseline,1,49,334.4673999963561,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,263,baseline,1,49,335.64360000309534,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,264,baseline,1,49,312.9687999971793,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,265,baseline,1,49,348.04450000228826,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,266,baseline,1,49,386.0549999953946,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,267,baseline,1,49,413.8154999964172,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,268,baseline,1,49,431.13289999746485,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,269,baseline,1,49,383.88039999699686,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,270,baseline,1,49,368.88120000367053,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,271,baseline,1,49,333.9087999993353,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,272,baseline,1,49,317.6471000042511,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,273,baseline,1,49,295.29209999600425,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,274,baseline,1,49,273.99229999718955,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,275,baseline,1,49,398.1659000055515,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,276,baseline,1,49,433.5687999991933,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,277,baseline,1,49,444.08169999951497,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,278,baseline,1,49,452.2720000022673,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,279,baseline,1,49,731.0249000001932,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,280,baseline,1,49,1175.7523999986006,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,281,baseline,1,49,651.1599000004935,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,282,baseline,1,49,850.9090000006836,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,283,baseline,1,49,1527.2389000019757,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,284,baseline,1,49,513.9850000050501,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,285,baseline,1,49,520.854499998677,142538240,167772160,1,torch.float32,False,False,False
R3-D11,control,David2,261,whole_mrm1_physical_skip,1,50,486.3757999992231,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,262,whole_mrm1_physical_skip,1,50,652.5226000012481,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,263,whole_mrm1_physical_skip,1,50,461.1136999956216,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,264,whole_mrm1_physical_skip,1,50,644.5650000023306,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,265,whole_mrm1_physical_skip,1,50,673.6945000011474,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,266,whole_mrm1_physical_skip,1,50,333.9503000024706,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,267,whole_mrm1_physical_skip,1,50,392.2351000001072,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,268,whole_mrm1_physical_skip,1,50,337.8819999998086,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,269,whole_mrm1_physical_skip,1,50,260.00460000068415,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,270,whole_mrm1_physical_skip,1,50,236.6461999990861,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,271,whole_mrm1_physical_skip,1,50,222.14640000311192,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,272,whole_mrm1_physical_skip,1,50,241.33289999736007,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,273,whole_mrm1_physical_skip,1,50,229.3781999978819,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,274,whole_mrm1_physical_skip,1,50,215.0993000032031,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,275,whole_mrm1_physical_skip,1,50,216.14730000146665,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,276,whole_mrm1_physical_skip,1,50,228.3707000024151,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,277,whole_mrm1_physical_skip,1,50,225.92639999493258,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,278,whole_mrm1_physical_skip,1,50,232.81370000040624,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,279,whole_mrm1_physical_skip,1,50,271.4897000041674,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,280,whole_mrm1_physical_skip,1,50,281.0221999970963,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,281,whole_mrm1_physical_skip,1,50,307.76679999689804,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,282,whole_mrm1_physical_skip,1,50,490.6812000044738,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,283,whole_mrm1_physical_skip,1,50,405.3141000040341,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,284,whole_mrm1_physical_skip,1,50,347.31550000287825,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,285,whole_mrm1_physical_skip,1,50,417.8909999973257,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,261,whole_mrm1_physical_skip,2,51,319.409399999131,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,262,whole_mrm1_physical_skip,2,51,264.19040000473615,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,263,whole_mrm1_physical_skip,2,51,232.37370000424562,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,264,whole_mrm1_physical_skip,2,51,244.76159999903757,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,265,whole_mrm1_physical_skip,2,51,252.97190000128467,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,266,whole_mrm1_physical_skip,2,51,272.9299999991781,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,267,whole_mrm1_physical_skip,2,51,230.53239999717334,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,268,whole_mrm1_physical_skip,2,51,214.4006000016816,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,269,whole_mrm1_physical_skip,2,51,224.28799999761395,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,270,whole_mrm1_physical_skip,2,51,219.57700000348268,142538240,167772160,1,torch.float32,False,False,True
R3-D11,control,David2,271,whole_mrm1_physical_skip,2,51,219.962499999383,142538240,167772160,1,torch.float32,False,False,True
