pair_id,side,sequence,frame_index,comparison,maximum_float_bbox_abs_diff,integer_bbox_exact,score_map_max_abs_diff,confidence_abs_diff,left_end_state_sha256,right_end_state_sha256,continuation_state_exact,tolerance,status
R3-D05,control,Car4,239,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,True,1e-06,PASS
R3-D05,control,Car4,240,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,True,1e-06,PASS
R3-D05,control,Car4,241,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,True,1e-06,PASS
R3-D05,control,Car4,242,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,True,1e-06,PASS
R3-D05,control,Car4,243,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,True,1e-06,PASS
R3-D05,control,Car4,244,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,True,1e-06,PASS
R3-D05,control,Car4,245,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,36b56bc00ff90af9c2d0ca1bedb732cfff095b6c4ec46c35675ebdc378f66f89,True,1e-06,PASS
R3-D08,primary,CarDark,121,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,122,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,123,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,124,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,125,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,126,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,127,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,128,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,129,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,130,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,131,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,132,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,133,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,134,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,135,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,136,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,137,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,138,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,139,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,140,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,141,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,142,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,143,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,144,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,145,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,023f719514e6569114fed1473b3d26cc0fcdb83aa1a6595cf02eb6bc9d199881,True,1e-06,PASS
R3-D08,primary,CarDark,121,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,122,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,123,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,124,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,125,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,126,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,127,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,128,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,129,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,130,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,131,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,132,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,133,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,134,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,135,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,136,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,137,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,138,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,139,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,140,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,141,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,142,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,143,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,144,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,primary,CarDark,145,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,dad86cd99c3cccfb4822603a53d83c847ea1cc64a0afc5af82ee6670b0c43304,True,1e-06,PASS
R3-D08,control,CarScale,81,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,82,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,83,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,84,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,85,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,86,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,87,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,88,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,89,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,90,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,91,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,92,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,93,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,94,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,95,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,96,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,97,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,98,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,99,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,100,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,101,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,102,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,103,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,104,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,105,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,3b9dfce263462a17a5f3209ad1c0570726d3dbcea95622491246e736cfe0f57e,True,1e-06,PASS
R3-D08,control,CarScale,81,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,True,1e-06,PASS
R3-D08,control,CarScale,82,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,True,1e-06,PASS
R3-D08,control,CarScale,83,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,True,1e-06,PASS
R3-D08,control,CarScale,84,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,True,1e-06,PASS
R3-D08,control,CarScale,85,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,True,1e-06,PASS
R3-D08,control,CarScale,86,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,True,1e-06,PASS
R3-D08,control,CarScale,87,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,True,1e-06,PASS
R3-D08,control,CarScale,88,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,True,1e-06,PASS
R3-D08,control,CarScale,89,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,7c299458083dffe830316a54b2bc884a261e7fd361a531ee0695eb01f595fde7,True,1e-06,PASS
